data/marbling_dataset_v2/L0/37.png,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
data/marbling_dataset_v2/L0/34.png,12,37.25,67.04154071781302,4.0,5.75,7.0,27.0,234.0,23.08638146519661,28.36748110445376,4.0,6.681980460882187,8.121320307254791,29.435028612613678,98.56854128837585,0.6986979003867327,0.30519472099997735,0.0,0.5722477064220184,0.7168803418803419,1.0,1.0,0
data/marbling_dataset_v2/L0/24.png,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
data/marbling_dataset_v2/L0/23.png,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
data/marbling_dataset_v2/L0/52.png,1,44.0,-1.0,44.0,44.0,44.0,44.0,44.0,25.899494767189026,-1.0,25.899494767189026,25.899494767189026,25.899494767189026,25.899494767189026,25.899494767189026,0.9130434782608695,-1.0,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0
data/marbling_dataset_v2/L0/4.png,3,54.666666666666664,24.78574859336174,28.0,43.5,59.0,68.0,77.0,28.84230371316274,12.136477307710924,17.071067690849304,22.60660147666931,28.14213526248932,34.72792172431946,41.3137081861496,0.9199161321932078,0.02790768082475253,0.8976377952755905,0.9042644421922508,0.9108910891089109,0.9310553006520164,0.9512195121951219,0
data/marbling_dataset_v2/L0/58.png,57,419.2456140350877,2082.173943611252,4.0,6.0,14.0,28.0,11302.0,84.85438642376347,341.14446644847135,4.0,6.828427076339722,12.485281229019165,29.313708305358887,2120.2337456941605,0.6881052481432841,0.27662351888838044,0.0,0.5555555555555556,0.7191011235955056,0.8947368421052632,1.0,0
data/marbling_dataset_v2/L0/30.png,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
data/marbling_dataset_v2/L0/51.png,28,37.464285714285715,62.88465757822141,4.0,5.75,12.5,30.5,295.0,21.100038439035416,24.142230924654775,4.0,6.181980460882187,11.121320307254791,22.313708275556564,113.74011433124542,0.8452477786880689,0.14109654719707398,0.5,0.7482142857142857,0.8476190476190477,1.0,1.0,0
data/marbling_dataset_v2/L0/10.png,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
data/marbling_dataset_v2/L0/49.png,91,33.91208791208791,67.66578790096848,4.0,6.0,13.0,30.0,500.0,20.706433854260286,26.041454287997873,4.0,6.535533845424652,12.242640614509583,21.899494767189026,175.58073377609253,0.8404369128299782,0.17370727198956856,0.3333333333333333,0.7664109121909632,0.875,1.0,1.0,0
data/marbling_dataset_v2/L0/9.png,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
data/marbling_dataset_v2/L0/55.png,1,43.0,-1.0,43.0,43.0,43.0,43.0,43.0,33.79898941516876,-1.0,33.79898941516876,33.79898941516876,33.79898941516876,33.79898941516876,33.79898941516876,0.717948717948718,-1.0,0.717948717948718,0.717948717948718,0.717948717948718,0.717948717948718,0.717948717948718,0
data/marbling_dataset_v2/L0/54.png,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
data/marbling_dataset_v2/L0/17.png,29,608.0689655172414,3145.649489272383,4.0,6.0,12.0,26.0,16963.0,55.81859436939503,208.95276141307266,5.414213538169861,8.242640614509583,11.656854152679443,20.485281229019165,1138.9919825792313,0.7505710599583414,0.2271608183560722,0.0,0.6666666666666666,0.7647058823529411,0.9,1.0,0
data/marbling_dataset_v2/L0/18.png,1,14.0,-1.0,14.0,14.0,14.0,14.0,14.0,17.313708305358887,-1.0,17.313708305358887,17.313708305358887,17.313708305358887,17.313708305358887,17.313708305358887,0.6,-1.0,0.6,0.6,0.6,0.6,0.6,0
data/marbling_dataset_v2/L0/6.png,2,34.0,38.18376618407357,7.0,20.5,34.0,47.5,61.0,22.485281229019165,20.142135521045322,8.242640614509583,15.363960921764374,22.485281229019165,29.606601536273956,36.72792184352875,0.7853107344632768,0.06791421062243677,0.7372881355932204,0.7612994350282486,0.7853107344632768,0.8093220338983051,0.8333333333333334,0
data/marbling_dataset_v2/L0/41.png,6,57.166666666666664,37.33318452351295,10.0,26.75,61.0,90.0,96.0,28.63029072682063,13.430004005121523,8.828427076339722,19.1317278444767,34.192387998104095,38.85964968800545,40.041629910469055,0.8887714126722432,0.08139236957856488,0.7526881720430108,0.8682325389172062,0.9010084033613446,0.9157142857142857,1.0,0
